energy,tempo,musica_dancante,genero,loudness,liveness,valence,artista,time_signature,speechiness,popularidade,track_href,uri,track_album_name,playlist_name,analysis_url,track_id,musica,track_album_release_date,instrumentalness,track_album_id,mode,key,duracao_ms,acousticness,id,playlist_subgenre,type,playlist_id,duracao_minutos
0.268,102.617,0.371,ambient,-10.506,0.104,0.165,Coldplay,3,0.0281,85,https://api.spotify.com/v1/tracks/7D0RhFcb3CrfPuTJ0obrod,spotify:track:7D0RhFcb3CrfPuTJ0obrod,Parachutes,Dark Academia,https://api.spotify.com/v1/audio-analysis/7D0RhFcb3CrfPuTJ0obrod,7D0RhFcb3CrfPuTJ0obrod,Sparks,2000-07-10,0.0517,6ZG5lRT77aJ3btmArcykra,1,1,227093,0.748,7D0RhFcb3CrfPuTJ0obrod,academic,audio_features,6JH5nqQdmdNPuwEoCImWnj,3.78
0.425,102.078,0.357,ambient,-7.301,0.322,0.27,Conan Gray,3,0.0333,83,https://api.spotify.com/v1/tracks/4xqrdfXkTW4T0RauPLv3WA,spotify:track:4xqrdfXkTW4T0RauPLv3WA,Kid Krow,Dark Academia,https://api.spotify.com/v1/audio-analysis/4xqrdfXkTW4T0RauPLv3WA,4xqrdfXkTW4T0RauPLv3WA,Heather,2020-03-20,0.0,2CMlkzFI2oDAy5MbyV7OV5,1,5,198040,0.584,4xqrdfXkTW4T0RauPLv3WA,academic,audio_features,6JH5nqQdmdNPuwEoCImWnj,3.3
0.468,94.434,0.369,ambient,-9.013,0.109,0.18,Cigarettes After Sex,4,0.0273,87,https://api.spotify.com/v1/tracks/0yc6Gst2xkRu0eMLeRMGCX,spotify:track:0yc6Gst2xkRu0eMLeRMGCX,Cigarettes After Sex,Dark Academia,https://api.spotify.com/v1/audio-analysis/0yc6Gst2xkRu0eMLeRMGCX,0yc6Gst2xkRu0eMLeRMGCX,Apocalypse,2017-06-09,0.566,2mxFsS5yylSTHNivV53HoA,1,5,290617,0.0205,0yc6Gst2xkRu0eMLeRMGCX,academic,audio_features,6JH5nqQdmdNPuwEoCImWnj,4.84
0.664,107.747,0.404,ambient,-6.698,0.11,0.0949,Lana Del Rey,4,0.0407,80,https://api.spotify.com/v1/tracks/1NZs6n6hl8UuMaX0UC0YTz,spotify:track:1NZs6n6hl8UuMaX0UC0YTz,Ultraviolence (Deluxe),Dark Academia,https://api.spotify.com/v1/audio-analysis/1NZs6n6hl8UuMaX0UC0YTz,1NZs6n6hl8UuMaX0UC0YTz,Brooklyn Baby,2014-01-01,0.00402,1ORxRsK3MrSLvh7VQTF01F,1,1,351640,0.542,1NZs6n6hl8UuMaX0UC0YTz,academic,audio_features,6JH5nqQdmdNPuwEoCImWnj,5.86
0.529,161.989,0.671,hip-hop,-7.226,0.0856,0.203,Juice WRLD,4,0.307,83,https://api.spotify.com/v1/tracks/4VXIryQMWpIdGgYR4TrjT1,spotify:track:4VXIryQMWpIdGgYR4TrjT1,Goodbye & Good Riddance,Melodic Rap,https://api.spotify.com/v1/audio-analysis/4VXIryQMWpIdGgYR4TrjT1,4VXIryQMWpIdGgYR4TrjT1,All Girls Are The Same,2018-12-10,0.000335,6tkjU4Umpo79wwkgPMV3nZ,1,0,165820,0.0769,4VXIryQMWpIdGgYR4TrjT1,melodic,audio_features,37i9dQZF1EIgLJJI0PCAq9,2.76
0.75,155.096,0.732,hip-hop,-6.366,0.109,0.401,Lil Uzi Vert,4,0.231,81,https://api.spotify.com/v1/tracks/7GX5flRQZVHRAGd6B4TmDO,spotify:track:7GX5flRQZVHRAGd6B4TmDO,Luv Is Rage 2,Melodic Rap,https://api.spotify.com/v1/audio-analysis/7GX5flRQZVHRAGd6B4TmDO,7GX5flRQZVHRAGd6B4TmDO,XO Tour Llif3,2017-08-25,0.0,733e1ZfktLSwj96X5rsMeE,0,11,182707,0.00264,7GX5flRQZVHRAGd6B4TmDO,melodic,audio_features,37i9dQZF1EIgLJJI0PCAq9,3.05
0.763,120.042,0.695,hip-hop,-3.497,0.0863,0.551,Post Malone,4,0.0396,83,https://api.spotify.com/v1/tracks/21jGcNKet2qwijlDFuPiPb,spotify:track:21jGcNKet2qwijlDFuPiPb,Hollywood's Bleeding,Melodic Rap,https://api.spotify.com/v1/audio-analysis/21jGcNKet2qwijlDFuPiPb,21jGcNKet2qwijlDFuPiPb,Circles,2019-09-06,0.00242,4g1ZRSobMefqF6nelkgibi,1,0,215280,0.189,21jGcNKet2qwijlDFuPiPb,melodic,audio_features,37i9dQZF1EIgLJJI0PCAq9,3.59
0.745,180.098,0.464,hip-hop,-3.202,0.363,0.262,"Hanumankind, Kalmi",4,0.161,85,https://api.spotify.com/v1/tracks/0OA00aPt3BV10qeMIs3meW,spotify:track:0OA00aPt3BV10qeMIs3meW,Big Dawgs,Desi Hip-Hop,https://api.spotify.com/v1/audio-analysis/0OA00aPt3BV10qeMIs3meW,0OA00aPt3BV10qeMIs3meW,Big Dawgs,2024-07-09,0.0,6Yw4204wbgmpsGTzjXBhYD,0,4,190667,0.0235,0OA00aPt3BV10qeMIs3meW,desi,audio_features,37i9dQZF1DX2RahGIyQXcJ,3.18
0.787,119.996,0.704,electronic,-6.751,0.159,0.31,"HUGEL, Topic, Arash, Daecolm",4,0.0462,83,https://api.spotify.com/v1/tracks/5nPbKG04fhLkIAjcPFaZq7,spotify:track:5nPbKG04fhLkIAjcPFaZq7,I Adore You (feat. Daecolm),Afro House,https://api.spotify.com/v1/audio-analysis/5nPbKG04fhLkIAjcPFaZq7,5nPbKG04fhLkIAjcPFaZq7,I Adore You (feat. Daecolm),2024-07-19,0.00538,5MrdEMJrBnauBJsd1nYY00,0,11,214000,0.00926,5nPbKG04fhLkIAjcPFaZq7,afro house,audio_features,487jKTFqWhs6b0AEUz0WpX,3.57
0.642,83.389,0.463,latin,-4.474,0.0686,0.339,"Future, Drake, Tems",4,0.34,82,https://api.spotify.com/v1/tracks/59nOXPmaKlBfGMDeOVGrIK,spotify:track:59nOXPmaKlBfGMDeOVGrIK,I NEVER LIKED YOU,Afro-Latin Party,https://api.spotify.com/v1/audio-analysis/59nOXPmaKlBfGMDeOVGrIK,59nOXPmaKlBfGMDeOVGrIK,WAIT FOR U (feat. Drake & Tems),2022-04-29,0.0,6tE9Dnp2zInFij4jKssysL,1,1,189893,0.314,59nOXPmaKlBfGMDeOVGrIK,afro-latin,audio_features,0oU30cCr8klmMsuOKHDLkh,3.16
